	CONNECTION_ENODEBID	CONNECTION_MOBILECHANNEL	CONNECTION_BAND	LOCATION_ALTITUDE	LOCATION_HORIZONTALACCURACY	LOCATION_VERTICALACCURACY	LOCATION_AVAILABILITY	QOS_DOWNLOADTHROUGHPUTTIMETOFIRSTBYTE	QOS_DOWNLOADTHROUGHPUTTESTSIZE	QOS_LATENCYMIN	QOS_LATENCYAVERAGE	QOS_JITTERMIN	QOS_JITTERAVERAGE	QOS_PACKETLOSSDISCARDPERCENTAGE	QOS_PACKETLOSSLOSTPERCENTAGE	QOS_ICMPLATENCYMIN	QOS_LINKDOWNSTREAMBANDWIDTH	QOS_LINKUPSTREAMBANDWIDTH	QOS_SIGNALLEVEL	QOS_ASU	QOS_DELTATRANSMITTEDBYTES	QOS_DELTARECEIVEDBYTES	QOS_DELTATRANSCEIVEDBYTES	QOS_RSSNR	QOS_TA	LOCATION_HORIZONTALACCURACYASSESSMENT	QOS_UPLOADTHROUGHPUTDNSLOOKUP	QOS_UPLOADTHROUGHPUTTIMETOFIRSTACCESS	QOS_DOWNLOADTHROUGHPUTDNSLOOKUP	QOS_DOWNLOADTHROUGHPUTTIMETOFIRSTACCESS	QOS_SERVERRESPONSEDNSLOOKUP	QOS_ICMPLATENCYAVERAGE	QOS_ICMPPACKETLOSSLOSTPERCENTAGE	QOS_ICMPTESTCONFIGPACKETDELAY	QOS_ICMPTESTCONFIGPACKETSIZE	QOS_ICMPTESTCONFIGSENTPACKETS	QOS_ICMPTESTCONFIGTTL	QOS_ICMPTESTCONFIGBYTESSENT	QOS_ICMPTESTCONFIGARGUMENTS	QOS_ICMPTRACEROUTETESTCONFIGPACKETDELAY	QOS_ICMPTRACEROUTETESTCONFIGMAXHOPCOUNT	QOS_ICMPTRACEROUTETESTSENTPACKETS	QOS_VISIBLECELLTOWERS	QOS_CELLBANDWIDTHS	Operador	LAT	LON	Potencia	Calidad	hora	Hora_etiq	bytes_tras	bytres_rec	bytes_tot	tiempo_conec	vel_subida	vel_bajada	Clasif_Vel_baj	CONNECTION_CATEGORY	MES
54	524584.0	1000	1900 MHz (Band 2)	560.0	142.0	49.510414123535156	UNKNOWN	163	2097152	34.436	36.139283	0.058269	0.888194	0.0	0.0	8.1235	102400	51200	2	30	1166363	2429942	3596305	10	0	7147.794467187199	21	108	25	113	17	11.241	0.0	200	32	10	9	60		200	30	3	1		A	-34.16816711425781	-70.68672180175781	-110	-13	8	8_9	1166363	2429942	3596305	92	4973.655377921752	23216.460725251127	1	4G	2022-05-01
55	16789.0	2300	1700 MHz AWS-1 (Band 4)	554.0	31.0	62.0	NOT_AVAILABLE	267	5242880	34.182022	41.878068	0.017173	4.618724	12.0	0.0	11.737	102400	51200	3	59	1384708	6905945	8290653	11	11	4747.338850706088	201	350	46	151	187	20.9745	0.0	200	32	10	8	60		200	30	3	1		B	-34.17778015136719	-70.70045471191406	-82	-8	14	14_15	1384708	6905945	8290653	121	19881.431030602464	10162.056000270262	1	4G	2022-12-01
56	524584.0	1000	1900 MHz (Band 2)	570.2000122070312	24.899999618530273	3.9386982917785645	AVAILABLE	2367	2097152	40.406749	83.879338	0.481484	14.720627	0.0	0.0	10.164	30000	15000	2	31	1353413	5153302	6506715	7	6	0.0	91	416	289	1445	258	32.2555	0.0	200	32	10	3	60		200	30	3	2		A	-34.17228698730469	-70.67985534667969	-109	-15	23	23_24	1353413	5153302	6506715	262	4858.289578157069	2949.4510382522044	0	4G	2022-06-01
57	524584.0	9360	700 MHz APT (Band 28)	573.5	20.0	1.0	AVAILABLE	270	2097152	34.843769	43.083737	0.005635	4.692404	0.0	0.0	8.1085	12209	8380	4	44	1154868	2252603	3407471	7	16	0.0	68	213	33	242	43	14.592	0.0	200	32	10	117	60		200	30	3	1		A	-34.18327331542969	-70.69908142089844	-96	-6	8	8_9	1154868	2252603	3407471	22	9513.602162021172	11698.62165280383	1	4G	2022-11-01
58	12994.0	9485	700 MHz APT (Band 28)	299.6000061035156	20.0	2.831171989440918	AVAILABLE	219	5242880	35.130846	70.815172	0.007423	11.992564	0.0	0.0	11.7455	3918	15000	3	41	1613018	5579579	7192597	0	0	6094.458485418295	186	942	31	121	31	50.5815	0.0	200	32	10	18	60		200	30	3	1		C	-34.18190002441406	-70.69908142089844	-99	-11	19	19_20	1613018	5579579	7192597	2255	6966.14791084558	634.7799834388799	0	4G	2023-06-01
59	3715.0	2900	2600 MHz (Band 7)	568.5	35.32099914550781	2.5711417198181152	AVAILABLE	340	5242880	36.5135	41.787967	0.0035	1.484491	0.0	0.0	11.1125	30000	15000	4	43	1237515	5817509	7055024	7	11	4896.212901740611	32	161	44	293	33	15.5585	0.0	200	32	10	9	60		200	30	3	1	10000, 20000	D	-34.17366027832031	-70.68946838378906	-97	-17	13	13_14	1237515	5817509	7055024	189	12280.295613933778	53721.06540460339	1	4G	2022-03-01
60	3715.0	2900	2600 MHz (Band 7)	569.7000122070312	39.599998474121094	1.3333333730697632	AVAILABLE	205	5242880	33.961888	39.360317	0.005693	2.19829	2.0	1.0	9.1035	30000	15000	3	38	1271358	5726900	6998258	3	12	0.0	252	529	42	136	44	13.7465	0.0	200	32	10	9	60		200	30	3	1	10000	D	-34.17503356933594	-70.68672180175781	-102	-15	17	17_18	1271358	5726900	6998258	987	11945.928222805253	24984.055470023828	1	4G	2022-01-01
61	16789.0	2300	1700 MHz AWS-1 (Band 4)	557.0	11.0	1.3333333730697632	UNKNOWN	471	2097152	34.350208	42.284499	0.058177	4.586356	0.0	0.0	12.624	30000	15000	3	35	1281807	2251231	3533038	3	6	0.02398009816552124	81	205	42	356	37	19.3835	0.0	200	32	10	13	60		200	30	3	3		B	-34.16679382324219	-70.69770812988281	-105	-16	13	13_14	1281807	2251231	3533038	168	5229.346394025274	4131.613628176248	0	4G	2022-02-01
62	12994.0	1125	1900 MHz (Band 2)	554.0	8.5	13.0	AVAILABLE	183	2097152	34.040096	38.167531	0.008904	0.892482	0.0	0.0	12.381	30000	15000	3	37	1136434	2237618	3374052	0	11	1484.1758622462569	26	118	25	123	58	14.5735	0.0	200	32	10	114	60		200	30	3	1		C	-34.16816711425781	-70.68809509277344	-103	-7	6	6_7	1136434	2237618	3374052	60	3205.5658125140317	24023.78432301194	1	4G	2023-06-01
63	524584.0	3300	2600 MHz (Band 7)	567.2000122070312	24.613000869750977	1.0	AVAILABLE	253	2097152	36.565269	55.052932	0.011731	8.273758	0.0	0.0	10.551	7863	6473	3	36	1287649	2525769	3813418	5	9	2.1443956551680516	55	229	20	129	71	19.3575	0.0	200	32	10	6	60		200	30	3	1	20000	A	-34.17640686035156	-70.69908142089844	-104	-14	12	12_13	1287649	2525769	3813418	528	2522.8268559751305	14470.908221041482	1	4G	2023-03-01
64	524584.0	1000	1900 MHz (Band 2)	580.800048828125	20.16900062561035	1.0302252769470215	AVAILABLE	215	2097152	33.912965	39.035245	0.029423	4.722049	0.0	0.0	8.0255	102400	51200	1	48	1198320	2662111	3860431	0	12	0.0	98	218	51	144	56	15.6325	0.0	200	32	10	15	60		200	30	3	1	10000	A	-34.18327331542969	-70.68809509277344	-92	-13	17	17_18	1198320	2662111	3860431	175	12515.78772137657	3415.8258180710905	0	4G	2022-06-01
65	12994.0	3100	2600 MHz (Band 7)	578.0	10.0	48.0	NOT_AVAILABLE	175	5242880	33.577552	37.000022	0.000781	2.534943	0.0	0.0	9.3515	30000	15000	3	37	1333877	9263589	10597466	-1	2	5750.982045878826	50	209	33	109	135	13.5775	0.0	200	32	10	55	60		200	30	3	6	15000, 20000	C	-34.17228698730469	-70.64140319824219	-103	-13	18	18_19	1333877	9263589	10597466	26	18111.674431191805	17702.899561747567	1	4G	2023-03-01
66	3715.0	2900	2600 MHz (Band 7)	568.5	8.100000381469727	1.334542155265808	NOT_AVAILABLE	175	2097152	33.636807	36.328702	0.004269	2.964001	0.0	0.0	8.999	10338	15000	3	37	1334852	2295020	3629872	1	0	5954.087524034022	27	112	52	125	25	12.6255	0.0	200	32	10	7	60		200	30	3	1		D	-34.18190002441406	-70.70182800292969	-103	-13	20	20_21	1334852	2295020	3629872	1263	2015.437940803093	24562.462670406996	1	4G	2023-03-01
67	524584.0	1000	1900 MHz (Band 2)	569.6000366210938	1000.0	14.976900100708008	AVAILABLE	181	2097152	34.315967	36.603988	0.021849	1.404322	0.0	0.0	8.1885	102400	51200	3	41	1233729	2235403	3469132	8	5	4869.940199185246	29	128	21	104	46	10.4635	0.0	200	32	10	14	60		200	30	3	2		A	-34.17366027832031	-70.68122863769531	-99	-15	12	12_13	1233729	2235403	3469132	940	8975.546130957528	30118.013395919545	1	4G	2023-06-01
68	16789.0	2300	1700 MHz AWS-1 (Band 4)	565.9000244140625	7.75	1.6196128129959106	AVAILABLE	1425	2097152	35.425827	44.630123	0.0035	4.646871	5.0	0.0	11.171	30000	15000	3	34	1428590	6450375	7878965	3	7	0.0	183	647	53	740	44	28.839	0.0	200	32	10	8	60		200	30	3	2		B	-34.17091369628906	-70.69221496582031	-106	-8	17	17_18	1428590	6450375	7878965	214	9680.742148732754	8863.674279020872	0	4G	2023-01-01
69	3715.0	9610	700 MHz APT (Band 28)	567.800048828125	2299.9990234375	1.7429941892623901	NOT_AVAILABLE	907	2097152	38.865338	54.486317	0.075781	5.077922	0.0	0.0	11.3055	9926	2714	4	43	1304870	11698443	13003313	5	4	4717.560986729383	35	247	54	511	142	229.5075	0.0	200	32	10	117	60		200	30	3	8	10000	D	-34.18601989746094	-70.69770812988281	-97	-14	15	15_16	1304870	11698443	13003313	23	8763.087346721419	7598.448736018376	0	4G	2022-12-01
70	3715.0	2900	2600 MHz (Band 7)	554.0	16.812000274658203	1.0	AVAILABLE	448	2097152	38.752692	48.022845	0.0455	2.898486	0.0	0.0	9.495	8574	15000	3	36	1205441	2249199	3454640	0	21	0.0	29	124	87	280	28	10.904	0.0	200	32	10	8	60		200	30	3	1		D	-34.16542053222656	-70.70182800292969	-104	-15	13	13_14	1205441	2249199	3454640	2017	3552.1566486244474	9730.236411386695	0	4G	2023-04-01
71	16789.0	66961	1700 MHz Extended AWS (Band 66)	564.4000244140625	15.017000198364258	8.797097206115723	AVAILABLE	239	2097152	34.666718	45.651392	0.015495	7.507204	32.0	0.0	9.2945	102400	51200	2	38	1145186	2238525	3383711	4	5	5075.056296113766	37	230	22	163	70	25.479	0.0	200	32	10	56	60		200	30	3	4		B	-34.17228698730469	-70.70045471191406	-102	-12	11	11_12	1145186	2238525	3383711	1191	7895.272569352905	13913.258603082291	1	4G	2022-06-01
72	3715.0	2900	2600 MHz (Band 7)	566.1000366210938	20.0	1.6617919206619263	NOT_AVAILABLE	308	2097152	35.752038	38.708569	0.047154	2.340208	0.0	0.0	9.871	4274	3045	3	37	1145912	2242751	3388663	0	14	0.049132318002940156	38	113	30	265	28	12.858	0.0	200	32	10	8	60		200	30	3	1	10000, 20000	D	-34.18052673339844	-70.70594787597656	-103	-12	18	18_19	1145912	2242751	3388663	195	3687.3211997414455	23709.54147559508	1	4G	2023-03-01
73	3715.0	2900	2600 MHz (Band 7)	567.0	1700.0	13.14675521850586	NOT_AVAILABLE	369	2097152	37.075312	41.743492	0.000416	3.60236	0.0	0.0	10.6805	102400	51200	4	47	1281518	5330912	6612430	1	4	0.0	33	546	37	291	4	12.6845	0.0	200	32	10	10	60		200	30	3	3		D	-34.17503356933594	-70.69770812988281	-98	-17	19	19_20	1281518	5330912	6612430	374	2492.1803030335027	10072.681017080502	1	4G	2022-04-01
74	524584.0	3300	2600 MHz (Band 7)	572.2000122070312	12.935999870300293	1.0	AVAILABLE	251	2097152	34.487972	42.9578	0.005833	4.869857	0.0	0.0	13.0245	102400	51200	2	34	2013630	12552924	14566554	4	3	0.0	351	700	49	193	84	23.38	0.0	200	32	10	248	60		200	30	3	2		A	-34.17091369628906	-70.68122863769531	-91	-19	15	15_16	2013630	12552924	14566554	3467	1965.7360909939812	12200.239296722892	1	4G	2023-03-01
75	524584.0	1000	1900 MHz (Band 2)	551.9000244140625	12.527999877929688	1.50144362449646	AVAILABLE	239	2097152	35.0035	37.166143	0.0045	1.591202	0.0	0.0	7.6505	3095	15000	4	59	1156217	2276749	3432966	16	5	0.0	36	145	23	173	45	9.003	0.0	200	32	10	245	60		200	30	3	1	10000	A	-34.16816711425781	-70.71144104003906	-81	-14	10	10_11	1156217	2276749	3432966	48	36147.1136810204	9099.829939033425	0	4G	2022-12-01
76	3715.0	2900	2600 MHz (Band 7)	584.2000122070312	20.0	1.0	AVAILABLE	182	2097152	35.348269	38.532428	0.020961	2.416043	26.0	13.0	9.507	10832	7865	3	37	1153988	2280733	3434721	9	22	0.0	40	388	28	114	25	10.456	0.0	200	32	10	12	60		200	30	3	1		D	-34.19151306152344	-70.69908142089844	-103	-11	19	19_20	1153988	2280733	3434721	9	7249.4907046192775	29165.9135577047	1	4G	2022-09-01
77	12994.0	3100	2600 MHz (Band 7)	571.5	35.71500015258789	1.8768044710159302	AVAILABLE	367	2097152	33.892868	39.594382	0.005599	3.845936	0.0	0.0	20.359	30000	15000	4	64	1235547	14127352	15362899	9	0	4717.560986729383	29	194	31	252	39	36.648	0.0	200	32	10	21	60		200	30	3	3	20000	C	-34.16816711425781	-70.66474914550781	-76	-8	15	15_16	1235547	14127352	15362899	13	12086.599240406604	35060.781549241954	1	4G	2022-03-01
78	3715.0	2900	2600 MHz (Band 7)	580.4000244140625	22.985000610351562	1.7516841888427734	AVAILABLE	191	2097152	35.177	36.818917	0.001231	1.320236	0.0	0.0	9.0875	0	0	3	35	1130026	2215816	3345842	11	10	0.01159871966290618	40	126	28	134	34	9.95	0.0	200	32	10	7	60		200	30	3	2	20000	D	-34.18327331542969	-70.69221496582031	-105	-10	11	11_12	1130026	2215816	3345842	1839	11143.461282445356	34197.167137832635	1	4G	2023-02-01
79	524584.0	3300	2600 MHz (Band 7)	568.1000366210938	21.399999618530273	1.13118577003479	AVAILABLE	511	5242880	34.914307	43.455685	0.188769	3.1377	0.0	0.0	15.6855	30000	15000	2	31	1190184	5521098	6711282	4	14	5610.2798356602325	148	296	245	460	62	24.072	0.0	200	32	10	9	60		200	30	3	1	20000	Otro	-34.17640686035156	-70.70320129394531	-109	-13	10	10_11	1190184	5521098	6711282	548	2464.344405441665	17599.624690156335	1	4G	2022-06-01
80	16789.0	2300	1700 MHz AWS-1 (Band 4)	560.2000122070312	17.554000854492188	1.529035210609436	AVAILABLE	252	2097152	33.317346	43.190651	0.045923	4.821255	3.0	0.0	19.0265	102400	51200	4	48	1225588	2335455	3561043	8	12	0.0	24	224	29	159	37	32.374	0.0	200	32	10	245	60		200	30	3	1	20000	B	-34.16954040527344	-70.69908142089844	-92	-11	19	19_20	1225588	2335455	3561043	181	14346.948444815527	32143.466782873085	1	4G	2022-09-01
81	12994.0	3100	2600 MHz (Band 7)	572.2000122070312	1600.0	1.1494166851043701	AVAILABLE	160	2097152	35.640327	37.563326	0.018943	0.859963	0.0	0.0	11.058	30000	15000	4	73	1158770	2312111	3470881	22	0	0.0	21	136	25	105	45	13.433	0.0	200	32	10	14	60		200	30	3	1		C	-34.17366027832031	-70.68672180175781	-67	-8	10	10_11	1158770	2312111	3470881	1329	12808.638251742268	74111.03052927773	1	4G	2022-06-01
82	3715.0	2900	2600 MHz (Band 7)	573.0	7.0	1.337814450263977	UNKNOWN	1847	2097152	35.190269	41.722355	0.008731	2.694319	14.0	8.0	75.305	102400	51200	3	35	1335270	6123245	7458515	11	10	0.0	45	1812	36	1165	28	77.962	0.0	200	32	10	237	60		200	30	3	1	20000	D	-34.17778015136719	-70.68809509277344	-105	-15	18	18_19	1335270	6123245	7458515	183	12167.92639231036	7743.999009312626	0	4G	2022-01-01
83	3715.0	2900	2600 MHz (Band 7)	574.7000122070312	11.25	3.2080979347229004	AVAILABLE	155	5242880	37.16975	38.814113	0.07073	1.552849	0.0	0.0	9.635	30000	15000	4	62	1148636	5565483	6714119	15	5	0.0	31	146	23	91	31	11.994	0.0	200	32	10	12	60		200	30	3	1		D	-34.18052673339844	-70.69496154785156	-78	-7	10	10_11	1148636	5565483	6714119	1241	33926.049732625674	53542.87682150216	1	4G	2022-03-01
84	524584.0	3300	2600 MHz (Band 7)	578.0	91.33699798583984	12.377603530883789	AVAILABLE	1478	2097152	66.78416	90.999616	0.000346	4.081726	0.0	0.0	63.1215	102400	51200	3	43	1194359	6134607	7328966	0	7	0.0	262	1131	226	789	122	98.0965	0.0	200	32	10	10	60		200	30	3	1	20000	A	-34.17915344238281	-70.68946838378906	-97	-16	17	17_18	1194359	6134607	7328966	868	6551.365455628078	10198.173638488508	1	4G	2022-12-01
85	16789.0	66786	1700 MHz Extended AWS (Band 66)	577.1000366210938	20.0	2.21551775932312	AVAILABLE	215	2097152	34.690272	42.322885	0.024077	2.753855	23.0	0.0	15.076	30000	15000	3	38	1296864	3862911	5159775	12	6	0.0	38	249	45	131	47	47.062	0.0	200	32	10	8	60		200	30	3	1	15000, 20000	B	-34.17915344238281	-70.68809509277344	-102	-12	22	22_23	1296864	3862911	5159775	595	12077.90630878088	27773.478456257762	1	4G	2022-08-01
86	524584.0	3300	2600 MHz (Band 7)	575.5	47.904998779296875	3.9911792278289795	AVAILABLE	304	2097152	35.694846	54.238213	0.499153	13.381731	0.0	0.0	13.4065	102400	51200	3	56	1175171	2252201	3427372	8	6	3.9166478701022034	72	189	59	235	72	23.7065	0.0	200	32	10	57	60		200	30	3	2	10000	B	-34.18052673339844	-70.69221496582031	-84	-14	12	12_13	1175171	2252201	3427372	90	7047.605682400474	3649.896959413651	0	4G	2022-06-01
87	16789.0	2300	1700 MHz AWS-1 (Band 4)	575.0	21.0	1.3333333730697632	UNKNOWN	247	2097152	32.07725	39.309716	0.012385	3.589232	0.0	0.0	12.2695	30000	15000	3	37	1138216	2274391	3412607	15	4	0.05902862277367737	37	157	29	160	51	19.0705	0.0	200	32	10	9	60		200	30	3	1		B	-34.17778015136719	-70.68946838378906	-103	-6	6	6_7	1138216	2274391	3412607	334	5578.836762140353	23438.570620407227	1	4G	2022-01-01
88	16789.0	2300	1700 MHz AWS-1 (Band 4)	567.1000366210938	800.0	1.3883569240570068	AVAILABLE	324	5242880	34.938802	43.510865	0.005598	4.04148	12.0	0.0	22.162	30000	15000	4	48	1384692	6338955	7723647	10	0	0.05349536985106772	909	1425	41	251	47	29.6205	0.0	200	32	10	245	60		200	30	3	2		B	-34.17366027832031	-70.69221496582031	-92	-12	19	19_20	1384692	6338955	7723647	11	21292.42808236317	47151.067520195385	1	4G	2022-09-01
89	16789.0	1425	1800+ MHz (Band 3)	515.6000366210938	12.800000190734863	1.0	NOT_AVAILABLE	402	2097152	35.717448	42.687566	0.012891	4.260687	27.0	0.0	14.8045	102400	51200	2	34	1472151	17753197	19225348	15	3	794.6486	33	146	39	177	77	21.2985	0.0	200	32	10	9	60		200	30	3	6		B	-34.15580749511719	-70.75263977050781	-103	-14	18	18_19	1472151	17753197	19225348	9374	2885.767075701176	31491.733762644206	1	4G	2023-03-01
90	524584.0	1000	1900 MHz (Band 2)	562.0	24.0	4.629644393920898	UNKNOWN	290	5242880	35.201308	39.799633	0.045077	3.243356	0.0	0.0	11.5635	102400	51200	2	31	1206637	5468267	6674904	10	0	0.0005571291135496928	41	139	45	181	38	16.735	0.0	200	32	10	9	60		200	30	3	1		A	-34.16816711425781	-70.68260192871094	-109	-16	16	16_17	1206637	5468267	6674904	92	6476.159423110521	8443.417477037003	0	4G	2022-06-01
91	524584.0	3300	2600 MHz (Band 7)	579.6000366210938	22.68400001525879	1.2253549098968506	AVAILABLE	281	2097152	36.154	43.290988	0.00123	3.690868	0.0	0.0	14.435	5813	6743	3	36	1126939	2250577	3377516	0	10	0.02344173458461329	45	179	45	203	45	20.814	0.0	200	32	10	15	60		200	30	3	1	20000	A	-34.18190002441406	-70.68809509277344	-104	-13	22	22_23	1126939	2250577	3377516	970	17737.44882937672	17451.004967558438	1	4G	2023-05-01
92	524584.0	3300	2600 MHz (Band 7)	552.9000244140625	122.4000015258789	1.0	NOT_AVAILABLE	160	2097152	33.017538	49.77536	0.034423	6.897119	0.0	0.0	8.053	30000	15000	3	42	1230335	2719831	3950166	-5	12	6094.458485418295	144	398	27	106	52	16.9985	0.0	200	32	10	5	60		200	30	3	2	20000	A	-34.17091369628906	-70.69358825683594	-98	-18	19	19_20	1230335	2719831	3950166	34	12461.50280237232	6020.131339580435	0	4G	2022-09-01
93	524584.0	3300	2600 MHz (Band 7)	569.0	51.65999984741211	3.125070333480835	AVAILABLE	287	2097152	36.398832	43.983637	0.169427	4.05848	0.0	0.0	10.05	30000	15000	3	38	1292112	2342066	3634178	13	5	14.978022424348078	47	173	38	230	54	19.248	0.0	200	32	10	15	60		200	30	3	2	10000	A	-34.17091369628906	-70.68260192871094	-102	-15	10	10_11	1292112	2342066	3634178	138	12093.569794510944	20549.645878036717	1	4G	2022-09-01
94	16789.0	66786	1700 MHz Extended AWS (Band 66)	562.300048828125	19.836999893188477	1.0176085233688354	AVAILABLE	353	2097152	35.218359	44.996032	0.018932	5.065416	15.0	0.0	25.202	4748	15000	2	25	2440446	25262157	27702603	3	3	0.19876496278717184	44	300	64	217	63	32.94	0.0	200	32	10	245	60		200	30	3	5		B	-34.17091369628906	-70.68946838378906	-115	-13	18	18_19	2440446	25262157	27702603	453	9065.315086394434	21650.479407549843	1	4G	2022-12-01
95	12994.0	1125	1900 MHz (Band 2)	565.800048828125	64.0999984741211	3.133254289627075	NOT_AVAILABLE	519	2097152	37.499846	52.720951	2.596096	10.379195	0.0	0.0	26.4625	8249	15000	4	52	1157400	2224088	3381488	9	0	0.0	75	249	66	300	90	42.812	0.0	200	32	10	239	60		200	30	3	2	15000	C	-34.16816711425781	-70.67436218261719	-88	-10	14	14_15	1157400	2224088	3381488	48	11050.129651171137	9178.739160163615	0	4G	2022-03-01
96	16789.0	66961	1700 MHz Extended AWS (Band 66)	552.2000122070312	61.53200149536133	5.075578689575195	AVAILABLE	539	2097152	33.023923	39.686617	0.054462	4.148311	3.0	0.0	7.3445	102400	51200	1	37	1215808	2402778	3618586	-4	21	4896.212901740611	83	219	36	272	21	9.542	0.0	200	32	10	59	60		200	30	3	3	15000	B	-34.16404724121094	-70.70320129394531	-103	-16	13	13_14	1215808	2402778	3618586	28	10638.809853047074	10733.952726781774	1	4G	2022-06-01
97	12994.0	9485	700 MHz APT (Band 28)	570.9000244140625	16.24799919128418	100.0	AVAILABLE	276	2097152	36.526192	45.356984	0.759423	5.921505	0.0	0.0	14.569	30000	15000	2	30	1341559	2348459	3690018	3	13	20.779799834982626	41	161	61	221	45	17.6315	0.0	200	32	10	12	60		200	30	3	11	15000	C	-34.17915344238281	-70.70045471191406	-110	-12	6	6_7	1341559	2348459	3690018	8081	1955.3621766859696	11788.670519586065	1	4G	2023-02-01
98	524584.0	3300	2600 MHz (Band 7)	560.1000366210938	27.07900047302246	1.3756051063537598	AVAILABLE	341	2097152	34.747164	41.401404	0.007656	3.914837	0.0	0.0	17.4525	102400	51200	3	40	1144606	2230522	3375128	-8	0	0.0	50	232	39	199	53	22.007	0.0	200	32	10	28	60		200	30	3	3		A	-34.17228698730469	-70.70732116699219	-113	-20	10	10_11	1144606	2230522	3375128	1185	9619.966212131862	23720.44208458646	1	4G	2022-07-01
99	16789.0	2300	1700 MHz AWS-1 (Band 4)	579.0	80.0	4.715337753295898	UNKNOWN	302	2097152	33.363769	41.174531	0.021404	3.196816	9.0	0.0	12.0645	30000	15000	3	38	1156484	2259468	3415952	-6	8	0.0	39	210	39	218	180	23.375	0.0	200	32	10	14	60		200	30	3	2		B	-34.18052673339844	-70.68809509277344	-102	-14	7	7_8	1156484	2259468	3415952	5396	12647.407361978669	7205.19223858901	0	4G	2022-04-01
100	524584.0	1000	1900 MHz (Band 2)	564.6000366210938	49.57600021362305	4.874499797821045	UNKNOWN	563	2097152	36.09273	48.586543	0.218077	9.723415	0.0	0.0	23.7575	102400	51200	2	32	1222553	2625248	3847801	12	7	6094.458485418295	163	487	77	288	48	27.749	0.0	200	32	10	5	60		200	30	3	1	10000	A	-34.17091369628906	-70.68672180175781	-108	-16	19	19_20	1222553	2625248	3847801	16	5580.185357743863	3855.142271593159	0	4G	2022-05-01
101	12994.0	1125	1900 MHz (Band 2)	535.2000122070312	3.7899999618530273	1.0557588338851929	AVAILABLE	267	2097152	35.164274	53.7665	0.059792	5.74586	0.0	0.0	10.259	30000	15000	4	47	1272827	2262025	3534852	11	7	5505.881724114682	32	146	41	164	69	14.908	0.0	200	32	10	242	60		200	30	3	4	15000	C	-34.15443420410156	-70.71006774902344	-93	-14	7	7_8	1272827	2262025	3534852	73	9008.823490098537	15982.047129670882	1	4G	2022-11-01
102	524584.0	3300	2600 MHz (Band 7)	564.1000366210938	19.3700008392334	1.3426488637924194	AVAILABLE	371	5242880	35.965327	44.276118	0.02025	5.155857	0.0	0.0	14.038	24754	15000	3	33	1149042	5527757	6676799	7	14	0.0	43	218	47	201	42	17.028	0.0	200	32	10	15	60		200	30	3	1	10000, 10000, 20000	A	-34.16954040527344	-70.68260192871094	-107	-14	18	18_19	1149042	5527757	6676799	79	6085.821079192988	34057.23453694784	1	4G	2022-03-01
103	12994.0	1125	1900 MHz (Band 2)	569.6000366210938	36.974998474121094	3.442965507507324	AVAILABLE	265	2097152	34.986592	37.389126	0.011797	1.620183	0.0	0.0	9.5005	30000	15000	4	58	1311372	3656978	4968350	5	2	2.4568176808117346	51	221	38	199	48	13.81	0.0	200	32	10	114	60		200	30	3	2		C	-34.17640686035156	-70.69496154785156	-82	-13	10	10_11	1311372	3656978	4968350	39	21910.93914507449	8854.629566250362	0	4G	2022-04-01
104	3715.0	2900	2600 MHz (Band 7)	578.7000122070312	23.600000381469727	1.6422039270401	AVAILABLE	265	2097152	34.792961	48.56705	0.003385	9.561383	0.0	0.0	8.7455	37312	15850	3	41	1840594	5550744	7391338	5	11	13.111217078062818	40	230	46	168	26	14.853	0.0	200	32	10	7	60		200	30	3	2	20000	D	-34.18327331542969	-70.68946838378906	-99	-12	13	13_14	1840594	5550744	7391338	1496	942.53772216009	1881.8646380952187	0	4G	2023-04-01
105	524584.0	3300	2600 MHz (Band 7)	567.2000122070312	43.698001861572266	1.0	NOT_AVAILABLE	393	2097152	34.474661	45.919906	0.398464	9.434748	0.0	0.0	12.4925	30000	15000	3	38	1162142	2261733	3423875	-7	8	0.0	38	177	37	239	29	25.7315	0.0	200	32	10	60	60		200	30	3	3		A	-34.17915344238281	-70.70320129394531	-102	-19	11	11_12	1162142	2261733	3423875	117	12364.101735999588	3256.699008998379	0	4G	2022-04-01
